N,avg,std
256,5808.0758203184005,18.921483661427818
500,6853.539212953354,19.99045836022224
864,16026.377471324051,1.1350871581834014
1372,8084.308812630746,23.31209740795624
2048,8431.773051036549,5.201227840979353
