N,avg,std
256,6844.452633377262,9.76627181793574
500,7706.777642917208,19.79608584182488
864,17462.824972424653,1.8278138096829526
1372,8756.847757478428,12.239654114673108
2048,9089.159308815577,22.275460577144234
